-1 1:42.5926 2:17.9502 3:39.9537 4:62.5362 5:32.4262 6:44.4672 7:20.5058 8:47.1634 9:77.9221 10:41.6951 11:46.9010 12:28.1330 13:45.3964 14:68.4143 15:41.5601 16:44.2454 17:26.8817 18:47.0430 19:58.6918 20:48.3871 21:43.6993 22:20.5128 23:40.1709 24:60.2564 25:44.0171 26:44.7245 27:25.6410 28:43.5897 29:67.5214 30:38.8889 31:48.8802 32:32.1637 33:60.4288 34:75.0487 35:45.8090 36:44.1573 37:25.8718 38:48.3690 39:55.1181 40:35.9955
-1 1:42.6505 2:17.9502 3:41.6908 4:60.7991 5:33.5843 6:42.6230 7:17.7717 8:38.9610 9:63.5680 10:41.6951 11:46.7093 12:22.3785 13:44.7570 14:73.5294 15:39.6419 16:43.9767 17:22.8495 18:46.5950 19:59.5878 20:49.2832 21:43.7420 22:16.6667 23:41.8803 24:58.9744 25:45.7265 26:44.8953 27:23.9316 28:45.7265 29:68.8034 30:38.8889 31:48.0039 32:32.1637 33:59.4542 34:67.2515 35:42.8850 36:44.7191 37:25.8718 38:46.1192 39:57.3678 40:35.9955
-1 1:42.4439 2:19.4920 3:39.5747 4:62.0201 5:31.8960 6:42.6160 7:16.8895 8:40.1126 9:67.5581 10:40.8163 11:47.6128 12:26.8325 13:45.8115 14:71.9895 15:40.5759 16:44.2727 17:24.5566 18:47.7490 19:60.4820 20:46.3847 21:44.0663 22:20.5151 23:40.5936 24:62.4182 25:44.0856 26:45.0152 27:24.3902 28:45.7317 29:69.2509 30:37.4564 31:48.8889 32:33.3670 33:63.7007 34:74.8231 35:40.4449 36:44.0503 37:25.2005 38:46.9645 39:52.6919 40:37.8007
-1 1:42.5860 2:17.8042 3:41.5430 4:61.7211 5:32.6409 6:43.8298 7:23.4209 8:41.1639 9:77.3598 10:41.8737 11:47.6286 12:25.4011 13:45.4545 14:75.5348 15:38.1016 16:44.6769 17:28.8372 18:47.4419 19:58.6047 20:49.3023 21:44.0193 22:20.2376 23:41.7950 24:61.5926 25:42.2349 26:44.4298 27:20.1843 28:42.5625 29:68.0123 30:38.1746 31:48.7562 32:33.8645 33:62.7490 34:71.7131 35:44.8207 36:44.2642 37:25.5220 38:46.4037 39:53.3643 40:38.2831
-1 1:42.4190 2:16.2131 3:41.6908 4:62.5362 5:32.4262 6:42.4863 7:16.4046 8:40.3281 9:66.3021 10:43.0622 11:47.2204 12:21.7391 13:46.0358 14:73.5294 15:37.7238 16:44.2902 17:23.2975 18:47.0430 19:57.3477 20:49.7312 21:43.5711 22:17.5214 23:42.3077 24:59.8291 25:44.0171 26:44.5109 27:23.5043 28:44.4444 29:68.3761 30:38.8889 31:49.0750 32:34.1131 33:60.4288 34:74.0741 35:45.8090 36:42.1348 37:19.1226 38:41.6198 39:51.7435 40:38.2452
-1 1:43.2574 2:18.6916 3:40.8879 4:67.7570 5:33.2944 6:43.8839 7:22.8216 8:40.1107 9:73.9972 10:42.1853 11:46.8085 12:25.1613 13:44.5161 14:71.6129 15:36.7742 16:44.0846 17:22.9523 18:46.3546 19:57.6058 20:47.7048 21:43.9863 22:18.9085 23:40.3954 24:61.4525 25:43.8333 26:44.9592 27:24.8927 28:43.3476 29:69.9571 30:40.7725 31:49.1124 32:32.5765 33:61.2043 34:75.0247 35:43.4353 36:44.4064 37:25.1429 38:48.0000 39:57.1429 40:35.4286
-1 1:43.9745 2:22.6087 3:42.3188 4:65.5072 5:35.3623 6:42.9645 7:17.7960 8:41.7522 9:66.3929 10:47.9124 11:47.2843 12:23.6573 13:44.7570 14:74.1688 15:37.0844 16:44.0663 17:24.1935 18:46.5950 19:61.3799 20:47.0430 21:43.6110 22:20.0698 23:40.1396 24:61.5183 25:44.0663 26:45.0190 27:22.7812 28:44.6132 29:69.2928 30:38.9179 31:48.8129 32:34.2205 33:59.8859 34:74.1445 35:43.7262 36:44.3678 37:24.1657 38:50.6329 39:57.5374 40:35.6732
-1 1:43.7174 2:20.2781 3:39.9768 4:67.2074 5:33.6037 6:42.8377 7:18.4300 8:40.2730 9:66.2116 10:47.0990 11:47.0927 12:21.0997 13:44.1176 14:74.8082 15:37.0844 16:44.2454 17:23.7455 18:46.5950 19:61.3799 20:47.0430 21:43.7582 22:21.3229 23:39.5997 24:60.9225 25:45.6919 26:45.2875 27:23.5738 28:45.2617 29:72.6073 30:39.1325 31:48.3059 32:32.9457 33:57.1705 34:73.6434 35:43.6047 36:43.9359 37:25.2005 38:49.2554 39:57.2738 40:34.3643
-1 1:43.7572 2:20.8213 3:41.6426 4:65.9341 5:33.5454 6:42.7986 7:17.7717 8:39.6446 9:66.3021 10:47.1634 11:47.1354 12:21.4984 13:43.6482 14:74.2671 15:37.7850 16:44.2454 17:23.7455 18:46.5950 19:60.9319 20:48.8351 21:43.9077 22:21.3322 23:39.6169 24:61.3844 25:45.7118 26:45.1220 27:23.4632 28:45.0493 29:70.3895 30:39.4181 31:48.1766 32:32.6923 33:58.6538 34:73.0769 35:43.2692 36:43.7850 37:25.7848 38:48.2063 39:56.0538 40:36.9955
-1 1:43.6164 2:21.3873 3:41.0405 4:65.3179 5:33.5260 6:42.7694 7:18.4300 8:40.2730 9:66.2116 10:47.0990 11:47.0927 12:21.0997 13:44.1176 14:75.4476 15:37.0844 16:44.1558 17:23.7455 18:46.5950 19:60.9319 20:47.0430 21:43.8452 22:21.3229 23:39.1645 24:61.7929 25:45.6919 26:45.1399 27:23.2448 28:44.5920 29:71.1575 30:38.4250 31:48.2263 32:32.6296 33:58.5413 34:72.9367 35:43.1862 36:43.8215 37:25.2005 38:49.2554 39:57.2738 40:34.3643
-1 1:43.3529 2:18.2460 3:41.2007 4:65.3325 5:33.5491 6:44.7772 7:22.2997 8:44.5993 9:75.2613 10:43.9024 11:47.1550 12:24.2147 13:44.5026 14:72.6440 15:39.9215 16:43.7953 17:24.4676 18:47.5759 19:56.6380 20:48.0290 21:43.3506 22:20.3024 23:37.5810 24:58.7473 25:41.4687 26:44.4732 27:22.8942 28:42.3326 29:68.6825 30:38.0130 31:47.9042 32:31.9680 33:58.9411 34:67.9321 35:40.9590 36:42.6590 37:19.6759 38:42.8241 39:50.9259 40:38.1944
-1 1:43.3529 2:18.2460 3:41.2007 4:65.3325 5:33.5491 6:44.7772 7:22.2997 8:44.5993 9:75.2613 10:43.9024 11:47.4026 12:25.3411 13:44.1845 14:74.0741 15:39.6361 16:43.7500 17:24.4676 18:47.1228 19:56.6380 20:48.0290 21:43.3506 22:20.3024 23:37.5810 24:58.7473 25:41.4687 26:44.4732 27:22.8942 28:42.3326 29:68.6825 30:38.0130 31:48.4032 32:31.9680 33:60.9391 34:69.9301 35:41.9580 36:42.6590 37:19.6759 38:42.8241 39:50.9259 40:38.1944
-1 1:42.7320 2:16.9393 3:42.0561 4:63.6682 5:35.6308 6:43.3591 7:17.5809 8:34.4585 9:71.7300 10:47.8200 11:47.5853 12:23.8402 13:46.3918 14:74.7423 15:39.9485 16:44.3694 17:22.9833 18:48.2199 19:58.5849 20:49.1212 21:43.8063 22:19.7256 23:40.3087 24:60.0343 25:43.7393 26:44.9189 27:24.3486 28:43.9983 29:70.9099 30:39.2994 31:49.1658 32:33.3988 33:60.9037 34:73.6739 35:46.1690 36:44.0273 37:25.0569 38:46.6970 39:54.6697 40:34.1686
-1 1:43.0267 2:17.8253 3:42.1866 4:64.1711 5:32.6797 6:43.5244 7:16.2890 8:44.6176 9:66.5722 10:40.3683 11:47.6286 12:28.7433 13:44.7861 14:70.8556 15:40.7754 16:44.4444 17:25.1163 18:49.3023 19:61.8605 20:48.8372 21:44.0931 22:20.2109 23:42.1793 24:63.2689 25:42.1793 26:45.1316 27:24.5722 28:45.6341 29:70.2062 30:38.6134 31:48.7780 32:32.6198 33:61.1621 34:72.3751 35:42.8135 36:44.2604 37:26.0664 38:47.3934 39:54.5024 40:36.7299
-1 1:43.0402 2:17.4825 3:41.9580 4:65.8508 5:33.2168 6:42.9979 7:17.6056 8:34.5070 9:70.4225 10:48.5915 11:46.7949 12:26.2989 13:44.2591 14:69.9166 15:39.7691 16:43.9013 17:23.3288 18:46.6577 19:56.5276 20:48.4522 21:43.9880 22:20.1199 23:41.5240 24:61.6438 25:44.0925 26:44.4444 27:24.8927 28:41.6309 29:70.8155 30:38.1974 31:48.7280 32:33.3007 33:60.7248 34:69.5397 35:45.0539 36:44.2286 37:24.0275 38:45.7666 39:53.7757 40:37.7574
-1 1:42.9405 2:18.6807 3:42.0315 4:65.9661 5:34.4425 6:43.9310 7:17.2533 8:45.5487 9:71.7736 10:46.9289 11:48.0361 12:26.4175 13:47.0361 14:77.3196 15:39.3041 16:44.2247 17:24.7302 18:45.8633 19:59.8022 20:46.3129 21:43.9003 22:19.7679 23:42.5440 24:60.5930 25:42.1143 26:44.8778 27:22.7273 28:43.7393 29:71.1835 30:40.3087 31:48.1773 32:31.5582 33:59.1716 34:71.9921 35:39.4477 36:42.6773 37:18.3486 38:45.8716 39:57.3394 40:36.6972
-1 1:42.9569 2:18.6372 3:42.5160 4:65.2301 5:34.9447 6:43.7200 7:17.1703 8:45.3297 9:70.0549 10:45.3297 11:48.0026 12:25.7898 13:47.0664 14:76.0799 15:39.3295 16:44.1203 17:24.2479 18:45.8015 19:59.2726 20:46.2506 21:43.9692 22:19.6834 23:42.3620 24:60.7617 25:42.7899 26:45.0000 27:23.2859 28:43.9845 29:72.0138 30:40.9659 31:48.3712 32:31.6206 33:59.2885 34:72.1344 35:39.5257 36:42.7594 37:18.2648 38:45.6621 39:57.0776 40:37.6712
-1 1:43.0572 2:19.2644 3:42.6153 4:65.3824 5:35.0263 6:43.7586 7:16.4722 8:45.9849 9:70.0069 10:45.9849 11:48.2292 12:26.4175 13:47.6804 14:76.0309 15:41.2371 16:44.1150 17:24.2697 18:45.3933 19:59.3258 20:46.2921 21:44.0257 22:20.1371 23:43.2734 24:60.4113 25:42.4165 26:44.9636 27:23.5849 28:44.1681 29:71.1835 30:40.3087 31:48.2826 32:31.4342 33:59.9214 34:71.7092 35:40.2750 36:42.7107 37:18.2440 38:45.6100 39:57.0125 40:37.6283
-1 1:42.7046 2:17.2107 3:43.3234 4:64.6884 5:31.4540 6:42.6241 7:14.9042 8:32.6473 9:72.3918 10:48.2612 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.8866 17:24.6512 18:45.1163 19:56.7442 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.6930 27:23.6946 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.9881 37:26.2843 38:48.9845 39:54.9582 40:38.2318
-1 1:42.7639 2:17.2107 3:42.7300 4:64.6884 5:31.4540 6:42.5532 7:14.9042 8:32.6473 9:72.3918 10:48.2612 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.8866 17:24.6512 18:44.6512 19:57.2093 20:48.3721 21:44.0053 22:20.2109 23:41.3005 24:61.0721 25:43.0580 26:44.6491 27:23.2558 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.8687 37:26.2843 38:48.9845 39:54.9582 40:38.2318
-1 1:42.7046 2:17.2107 3:42.7300 4:64.6884 5:31.4540 6:42.4113 7:14.9042 8:32.6473 9:71.6820 10:48.2612 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.9331 17:24.6512 18:45.1163 19:57.2093 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.6491 27:23.6946 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.9881 37:26.2843 38:48.9845 39:54.9582 40:39.4265
-1 1:42.7046 2:17.2107 3:42.7300 4:64.6884 5:31.4540 6:42.4113 7:14.9042 8:32.6473 9:71.6820 10:48.2612 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.9331 17:24.6512 18:45.1163 19:57.2093 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.6491 27:23.6946 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.9881 37:26.2843 38:48.9845 39:54.9582 40:39.4265
-1 1:42.7046 2:17.2107 3:42.7300 4:64.6884 5:31.4540 6:42.3404 7:14.9042 8:32.6473 9:71.6820 10:48.2612 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.9331 17:24.6512 18:45.1163 19:57.2093 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.6491 27:23.6946 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.9881 37:26.2843 38:48.9845 39:54.9582 40:39.4265
-1 1:42.6453 2:17.2107 3:42.7300 4:64.0950 5:31.4540 6:42.4414 7:14.9254 8:32.6937 9:71.7839 10:48.3298 11:47.4950 12:26.7380 13:46.1230 14:72.1925 15:39.4385 16:43.9331 17:24.6512 18:45.1163 19:57.2093 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.7368 27:23.6946 28:43.4401 29:66.6959 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.8687 37:26.2843 38:48.9845 39:54.9582 40:38.2318
-1 1:42.6453 2:17.2107 3:42.7300 4:64.0950 5:31.4540 6:42.4113 7:14.9042 8:32.6473 9:71.6820 10:48.2612 11:47.5618 12:26.7380 13:46.7914 14:72.1925 15:39.4385 16:43.9331 17:24.6512 18:45.1163 19:57.2093 20:48.3721 21:43.9614 22:19.7715 23:41.3005 24:61.0721 25:43.0580 26:44.6491 27:23.6946 28:43.4401 29:66.2571 30:38.1746 31:49.0835 32:35.6779 33:62.1814 34:73.3945 35:42.8135 36:44.9881 37:26.2843 38:48.9845 39:54.9582 40:39.4265
-1 1:42.8819 2:17.3712 3:43.4279 4:67.1685 5:31.8471 6:43.1818 7:15.1620 8:36.5265 9:65.4721 10:46.8642 11:45.9425 12:22.3785 13:47.9540 14:65.8568 15:38.3632 16:44.4245 17:25.9857 18:45.6989 19:58.2437 20:47.9391 21:43.2721 22:20.0855 23:40.1709 24:55.9829 25:43.1624 26:44.5536 27:22.6496 28:44.4444 29:65.8120 30:41.8803 31:48.9776 32:33.1384 33:62.3782 34:71.1501 35:44.8343 36:43.5955 37:24.7469 38:44.9944 39:51.7435 40:37.1204
-1 1:43.7722 2:18.3976 3:42.7300 4:68.2493 5:32.0475 6:42.2623 7:13.8889 8:43.7500 9:65.9722 10:37.5000 11:47.2078 12:27.9402 13:44.8343 14:68.8759 15:39.6361 16:43.6141 17:22.2021 18:46.6697 19:56.6380 20:47.1228 21:43.4313 22:19.8876 23:37.6135 24:57.9334 25:41.9369 26:44.6459 27:22.4622 28:43.1965 29:68.6825 30:38.4449 31:48.2036 32:31.9680 33:61.9381 34:73.9261 35:36.9630 36:44.0462 37:24.3056 38:49.7685 39:55.5556 40:31.2500
-1 1:43.7722 2:18.3976 3:42.7300 4:68.2493 5:32.0475 6:42.2623 7:13.8889 8:43.7500 9:65.9722 10:37.5000 11:47.2078 12:27.9402 13:44.8343 14:68.8759 15:39.6361 16:43.6141 17:22.2021 18:46.6697 19:56.6380 20:47.1228 21:43.4313 22:19.8876 23:37.6135 24:57.9334 25:41.9369 26:44.6459 27:22.4622 28:43.1965 29:68.6825 30:38.4449 31:48.2036 32:31.9680 33:61.9381 34:73.9261 35:36.9630 36:44.0462 37:24.3056 38:49.7685 39:55.5556 40:31.2500
-1 1:42.9162 2:18.3107 3:40.7561 4:66.1548 5:30.7147 6:43.7588 7:23.1579 8:40.0000 9:75.7895 10:42.1053 11:46.8363 12:23.4987 13:45.0392 14:69.8433 15:37.8590 16:44.6593 17:25.7946 18:47.4436 19:60.8015 20:48.3648 21:43.8930 22:20.2936 23:41.8826 24:61.3126 25:43.1779 26:45.1374 27:25.3054 28:44.5026 29:71.1169 30:39.7033 31:49.0020 32:34.9650 33:59.9401 34:71.9281 35:46.9530 36:44.3931 37:26.6204 38:47.4537 39:55.5556 40:37.0370
-1 1:43.5350 2:18.3976 3:42.1365 4:65.8754 5:31.4540 6:43.7987 7:22.6950 8:40.4255 9:74.4681 10:40.4255 11:46.9152 12:25.7235 13:45.0161 14:70.7395 15:36.0129 16:44.1203 17:25.0798 18:45.5996 19:59.7355 20:47.8796 21:44.2451 22:18.8266 23:41.5937 24:62.1716 25:45.0963 26:44.3433 27:21.6826 28:42.0642 29:66.7823 30:37.7277 31:48.9000 32:35.0350 33:61.0611 34:74.0741 35:46.0460 36:44.3439 37:24.9151 38:50.9626 39:57.7576 40:33.9751
-1 1:43.5350 2:18.3976 3:42.1365 4:65.8754 5:31.4540 6:43.6185 7:23.1579 8:40.0000 9:73.6842 10:40.7018 11:46.8831 12:25.9909 13:44.8343 14:70.1754 15:35.0877 16:44.1203 17:25.0798 18:45.5996 19:59.7355 20:47.8796 21:44.2451 22:18.8266 23:41.5937 24:62.1716 25:45.0963 26:44.1710 27:21.5983 28:41.9006 29:66.5227 30:37.1490 31:48.9919 32:35.3179 33:61.5540 34:74.6720 35:45.4087 36:44.1618 37:24.3056 38:49.7685 39:56.7130 40:32.4074
-1 1:43.5038 2:19.4118 3:41.7647 4:67.0588 5:32.3529 6:42.6554 7:18.3746 8:37.4558 9:64.3110 10:42.4028 11:46.9481 12:22.0923 13:46.7836 14:72.1248 15:37.0370 16:44.1244 17:26.9899 18:46.6606 19:57.6395 20:48.0329 21:44.1688 22:20.0261 23:41.3583 24:61.8198 25:44.4057 26:44.6127 27:21.6450 28:43.7229 29:69.6970 30:37.6623 31:49.0020 32:34.9650 33:61.9381 34:73.9261 35:45.9540 36:43.7500 37:25.4925 38:47.5087 39:53.3024 40:34.7625
-1 1:43.4579 2:19.2870 3:40.3273 4:67.7966 5:32.7294 6:43.3333 7:16.6782 8:44.4753 9:66.0181 10:37.5261 11:47.0361 12:25.8065 13:43.2258 14:72.9032 15:36.7742 16:44.4194 17:22.5124 18:48.6267 19:59.8829 20:48.6267 21:43.4914 22:19.8361 23:38.3786 24:58.2147 25:42.6908 26:44.6207 27:23.1561 28:42.8816 29:67.7530 30:36.8782 31:48.1299 32:32.5123 33:59.1133 34:70.9360 35:40.3941 36:44.1514 37:25.2583 38:47.0723 39:55.1091 40:37.8875
-1 1:43.5038 2:19.4118 3:40.5882 4:68.2353 5:32.3529 6:43.2073 7:16.1177 8:43.4478 9:65.1717 10:37.8416 11:46.7532 12:25.9909 13:42.8850 14:70.8252 15:35.7375 16:44.4293 17:22.6552 18:48.4821 19:59.8097 20:48.4821 21:43.4745 22:19.8876 23:38.0458 24:58.3658 25:42.3692 26:44.5596 27:22.8942 28:42.7646 29:67.8186 30:36.7171 31:48.2036 32:32.9670 33:59.9401 34:71.9281 35:39.9600 36:43.9815 37:25.4925 38:47.5087 39:53.3024 40:35.9212
-1 1:43.5038 2:19.4118 3:40.5882 4:68.2353 5:32.3529 6:43.2073 7:16.1177 8:43.4478 9:65.1717 10:37.8416 11:46.8831 12:26.6407 13:42.8850 14:71.4750 15:35.7375 16:44.3841 17:22.6552 18:48.4821 19:59.8097 20:48.4821 21:43.4745 22:19.8876 23:38.0458 24:58.3658 25:42.3692 26:44.5596 27:22.8942 28:42.7646 29:67.8186 30:36.7171 31:48.2036 32:32.9670 33:59.9401 34:71.9281 35:39.9600 36:43.9815 37:25.4925 38:47.5087 39:53.3024 40:35.9212
-1 1:43.2687 2:18.8235 3:42.3529 4:68.2353 5:31.1765 6:42.5141 7:18.3746 8:37.4558 9:65.7244 10:42.4028 11:46.4286 12:23.3918 13:42.8850 14:68.2261 15:38.3366 16:43.9764 17:25.3738 18:46.2166 19:56.6380 20:48.4821 21:44.0846 22:20.7343 23:41.9006 24:60.9071 25:43.1965 26:44.6891 27:22.4622 28:42.7646 29:69.1145 30:39.3089 31:47.9042 32:32.9670 33:59.9401 34:68.9311 35:39.9600 36:43.9815 37:25.4925 38:46.3499 39:52.1437 40:35.9212
-1 1:42.6453 2:16.6172 3:42.7300 4:64.0950 5:32.0475 6:44.6838 7:21.5577 8:45.2017 9:70.2364 10:47.9833 11:47.1895 12:23.5448 13:44.4735 14:73.9045 15:37.2793 16:43.5236 17:20.3897 18:48.9352 19:58.4504 20:42.1386 21:43.0052 22:17.2786 23:43.6285 24:60.4752 25:40.6048 26:44.3866 27:20.3816 28:42.4978 29:71.5525 30:38.5950 31:47.9042 32:29.9700 33:62.9371 34:69.9301 35:43.9560 36:43.9306 37:24.3056 38:43.9815 39:53.2407 40:37.0370
-1 1:43.2704 2:17.7200 3:41.3467 4:67.9268 5:32.4867 6:43.4650 7:22.0532 8:37.2624 9:66.9202 10:42.5856 11:46.5359 12:22.8908 13:43.8195 14:69.3264 15:35.3172 16:44.1818 17:25.4661 18:47.7490 19:56.8440 20:50.9322 21:43.5253 22:17.7643 23:40.7279 24:61.0919 25:42.8943 26:44.8440 27:24.2739 28:45.0802 29:67.1868 30:38.1448 31:49.0394 32:34.4130 33:62.7530 34:73.8866 35:40.4858 36:43.5927 37:26.3459 38:46.9645 39:51.5464 40:35.5097
