GeneId	GCContent
H1	42.8150765606596
H1	42.8150765606596
H1	42.8739693757362
H1	42.756183745583
H1	42.8150765606596
H1	42.8150765606596
H1	42.756183745583
H1	42.756183745583
H1	42.8739693757362
H1	42.9328621908127
H1	43.0506478209658
H1	43.0506478209658
H1	42.756183745583
H1	42.8150765606596
H1	42.4617196702002
H1	42.8739693757362
H1	43.1095406360424
H1	43.1095406360424
H1	43.1095406360424
H1	43.3451118963486
H1	42.5206124852768
H1	42.5206124852768
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.8739693757362
H1	43.0506478209658
H1	43.168433451119
H1	43.8751472320377
H1	43.8751472320377
H1	43.698468786808
H1	43.9340400471143
H1	43.7573616018846
H1	43.5217903415783
H1	43.4834834834835
H1	43.5435435435435
H1	43.4834834834835
H1	43.4234234234234
H1	42.9917550058893
H1	43.2862190812721
H1	40.9893992932862
H1	44.1696113074205
H1	43.9340400471143
H1	44.0518256772674
H1	44.3462897526502
H1	43.8751472320377
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.8162544169611
H1	43.9340400471143
H1	43.9665471923536
H1	43.2862190812721
H1	43.5217903415783
H1	43.5806831566549
H1	43.4628975265018
H1	43.4628975265018
H1	43.9340400471143
H1	43.698468786808
H1	43.6395759717314
H1	43.6395759717314
H1	43.7573616018846
H1	43.7573616018846
H1	43.698468786808
H1	43.698468786808
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.698468786808
H1	43.8162544169611
H1	42.5206124852768
H1	42.8150765606596
H1	42.4617196702002
H1	43.168433451119
H1	42.8739693757362
H1	43.2862190812721
H1	43.2273262661955
H1	43.2273262661955
H1	42.9917550058893
H1	43.0506478209658
H1	42.9917550058893
H1	42.9917550058893
H1	42.9917550058893
H1	42.9917550058893
H1	42.9917550058893
H1	43.0506478209658
H1	42.8150765606596
H1	42.9917550058893
H1	43.1095406360424
H1	42.9328621908127
H1	42.9917550058893
H1	42.9917550058893
H1	42.9917550058893
H1	43.0506478209658
H1	42.9328621908127
H1	42.8739693757362
H1	43.3451118963486
H1	43.9340400471143
H1	44.1696113074205
H1	43.8162544169611
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.6395759717314
H1	43.698468786808
H1	43.698468786808
H1	43.7537004144464
H1	43.5217903415783
H1	43.9340400471143
H1	43.9929328621908
H1	43.5217903415783
H1	43.5806831566549
H1	43.6395759717314
H1	43.6395759717314
H1	43.5217903415783
H1	43.3451118963486
H1	43.5806831566549
H1	43.6395759717314
H1	43.5806831566549
H1	43.6395759717314
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.7573616018846
H1	43.6395759717314
H1	43.7573616018846
H1	43.7573616018846
H1	43.698468786808
H1	43.7573616018846
H1	43.698468786808
H1	44.1696113074205
H1	44.4051825677267
H1	44.3462897526502
H1	44.3462897526502
H1	44.228504122497
H1	44.3462897526502
H1	44.6996466431095
H1	44.5818610129564
H1	44.2873969375736
H1	44.8174322732627
H1	44.3462897526502
H1	44.1107184923439
H1	44.228504122497
H1	44.3462897526502
H1	43.8751472320377
H1	43.3451118963486
H1	43.698468786808
H1	43.8162544169611
H1	43.8751472320377
H1	43.9929328621908
H1	43.5217903415783
H1	43.7573616018846
H1	43.5806831566549
H1	43.5806831566549
H1	43.6395759717314
H1	43.6395759717314
H1	43.6395759717314
H1	43.5217903415783
H1	43.5217903415783
H1	43.7118437118437
H1	43.5806831566549
H1	43.5217903415783
H1	42.9328621908127
H1	42.9917550058893
H1	42.6972909305065
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.9328621908127
H1	42.8150765606596
H1	43.4040047114252
H1	43.5806831566549
H1	43.6395759717314
H1	43.5806831566549
H1	43.3451118963486
H1	43.4628975265018
H1	43.4040047114252
H1	43.5217903415783
H1	43.4040047114252
H1	43.3451118963486
H1	43.3451118963486
H1	43.4040047114252
H1	43.6395759717314
H1	43.4040047114252
H1	43.8162544169611
H1	43.3451118963486
H1	43.5217903415783
H1	43.5806831566549
H1	43.8751472320377
H1	43.8162544169611
H1	43.5806831566549
H1	43.2862190812721
H1	43.5217903415783
H1	43.8162544169611
H1	43.8162544169611
H1	43.698468786808
H1	43.8162544169611
H1	43.8162544169611
H1	43.698468786808
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.4040047114252
H1	43.168433451119
H1	43.2862190812721
H1	43.2862190812721
H1	43.4040047114252
H1	43.3451118963486
H1	43.1095406360424
H1	43.3451118963486
H1	43.3451118963486
H1	43.2273262661955
H1	43.2273262661955
H1	43.2273262661955
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.1095406360424
H1	43.2273262661955
H1	43.2273262661955
H1	42.9917550058893
H1	42.9917550058893
H1	43.1095406360424
H1	43.1095406360424
H1	43.0506478209658
H1	43.0634023854363
H1	43.2862190812721
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.2862190812721
H1	43.3451118963486
H1	43.2273262661955
H1	43.2862190812721
H1	43.2862190812721
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.2862190812721
H1	43.4040047114252
H1	43.4040047114252
H1	43.3451118963486
H1	43.2862190812721
H1	43.2862190812721
H1	43.2862190812721
H1	43.2273262661955
H1	43.2862190812721
H1	43.2862190812721
H1	43.3451118963486
H1	43.3451118963486
H1	43.2273262661955
H1	43.2273262661955
H1	43.2862190812721
H1	43.2862190812721
H1	43.2862190812721
H1	43.2862190812721
H1	43.2862190812721
H1	43.2273262661955
H1	43.4040047114252
H1	43.4040047114252
H1	43.8162544169611
H1	43.8162544169611
H1	43.7573616018846
H1	43.9393939393939
H1	43.7573616018846
H1	43.698468786808
H1	43.8787878787879
H1	42.756183745583
H1	43.8751472320377
H1	43.8162544169611
H1	43.8751472320377
H1	43.8751472320377
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.8162544169611
H1	43.6395759717314
H1	43.6395759717314
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	44.0518256772674
H1	44.2873969375736
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	43.4628975265018
H1	43.4040047114252
H1	43.3451118963486
H1	43.3451118963486
H1	43.8751472320377
H1	44.1860465116279
H1	43.8751472320377
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.8162544169611
H1	43.698468786808
H1	43.8162544169611
H1	43.7573616018846
H1	43.7573616018846
H1	43.7573616018846
H1	43.9340400471143
H1	43.5806831566549
H1	43.2862190812721
H1	43.8162544169611
H1	43.4628975265018
H1	43.5806831566549
H1	43.6395759717314
H1	43.5806831566549
H1	43.5217903415783
H1	43.5806831566549
H1	43.8162544169611
H1	43.7573616018846
H1	42.8150765606596
H1	42.8150765606596
H1	42.8739693757362
H1	42.8739693757362
H1	42.9328621908127
H1	42.8739693757362
H1	42.8150765606596
H1	42.9917550058893
H1	42.8150765606596
H1	42.9917550058893
H1	43.168433451119
H1	42.9917550058893
H1	43.1095406360424
H1	43.1095406360424
H1	43.1095406360424
H1	43.168433451119
H1	43.168433451119
H1	42.9917550058893
H1	43.168433451119
H1	43.168433451119
H1	43.168433451119
H1	42.9917550058893
H1	43.2273262661955
H1	43.2273262661955
H1	43.168433451119
H1	43.1095406360424
H1	43.0506478209658
H1	43.2273262661955
H1	42.8150765606596
H1	42.9917550058893
H1	42.9328621908127
H1	43.2862190812721
H1	42.8739693757362
H1	42.756183745583
H1	43.2273262661955
H1	43.1095406360424
H1	43.0506478209658
H1	42.9917550058893
H1	43.0506478209658
H1	42.5206124852768
H1	42.6383981154299
H1	42.8150765606596
H1	42.8150765606596
H1	42.756183745583
H1	42.6972909305065
H1	43.2862190812721
H1	43.2862190812721
H1	43.2862190812721
H1	43.1095406360424
H1	42.8739693757362
H1	42.8150765606596
H1	43.0506478209658
H1	43.2862190812721
H1	43.0506478209658
H1	42.8739693757362
H1	42.6972909305065
H1	43.1095406360424
H1	42.9917550058893
H1	43.1095406360424
H1	43.0506478209658
H1	42.9917550058893
H1	42.8739693757362
H1	42.6972909305065
H1	42.8739693757362
H1	42.9328621908127
H1	43.5217903415783
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	42.756183745583
H1	42.8739693757362
H1	43.4628975265018
H1	43.4628975265018
H1	43.4628975265018
H1	43.2862190812721
H1	43.4040047114252
H1	43.4040047114252
H1	43.4628975265018
H1	43.168433451119
H1	43.4628975265018
H1	43.5217903415783
H1	43.5217903415783
H1	43.5217903415783
H1	43.5806831566549
H1	43.4040047114252
H1	43.4628975265018
H1	43.4628975265018
H1	43.3451118963486
H1	43.2862190812721
H1	43.2862190812721
H1	43.2273262661955
H1	43.5217903415783
H1	43.6395759717314
H1	43.5806831566549
H1	43.5217903415783
H1	43.5217903415783
H1	39.1802290536468
H1	43.168433451119
H1	43.2273262661955
H1	43.5217903415783
H1	43.4628975265018
H1	43.9340400471143
H1	43.5806831566549
H1	43.9340400471143
H1	43.8162544169611
H1	43.8162544169611
H1	43.8162544169611
H1	43.8162544169611
H1	43.7573616018846
H1	43.9340400471143
H1	43.6395759717314
H1	43.8162544169611
H1	43.7573616018846
H1	43.9340400471143
H1	43.9340400471143
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.1107184923439
H1	44.0518256772674
H1	44.0518256772674
H1	44.1107184923439
H1	43.9340400471143
H1	43.9340400471143
H1	43.9340400471143
H1	43.9340400471143
H1	43.8751472320377
H1	43.9929328621908
H1	43.9929328621908
H1	43.9340400471143
H1	43.8751472320377
H1	43.9340400471143
H1	43.9340400471143
H1	43.9340400471143
H1	43.698468786808
H1	43.3451118963486
H1	43.2273262661955
H1	43.4628975265018
H1	43.4040047114252
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.4040047114252
H1	43.5217903415783
H1	43.2862190812721
H1	43.8751472320377
H1	43.5217903415783
H1	43.698468786808
H1	43.698468786808
H1	43.8751472320377
H1	43.3451118963486
H1	43.3451118963486
H1	43.5806831566549
H1	43.8751472320377
H1	43.8751472320377
H1	43.9929328621908
H1	43.698468786808
H1	43.7573616018846
H1	43.6395759717314
H1	43.5806831566549
H1	43.5217903415783
H1	43.5217903415783
H1	43.698468786808
H1	43.698468786808
H1	43.5806831566549
H1	43.5806831566549
H1	43.8751472320377
H1	43.8162544169611
H1	43.698468786808
H1	43.7573616018846
H1	43.8751472320377
H1	43.9340400471143
H1	43.5217903415783
H1	43.6395759717314
H1	44.0518256772674
H1	43.8162544169611
H1	43.2862190812721
H1	43.2862190812721
H1	43.7573616018846
H1	43.7573616018846
H1	43.9929328621908
H1	43.9929328621908
H1	43.6395759717314
H1	43.698468786808
H1	43.168433451119
H1	43.6395759717314
H1	43.0506478209658
H1	43.0506478209658
H1	42.9328621908127
H1	42.8739693757362
H1	43.8751472320377
H1	43.698468786808
H1	43.5806831566549
H1	43.4628975265018
H1	44.0518256772674
H1	44.0518256772674
H1	43.7573616018846
H1	43.7573616018846
H1	43.5806831566549
H1	43.2273262661955
H1	43.2273262661955
H1	43.8751472320377
H1	43.8751472320377
H1	43.698468786808
H1	43.698468786808
H1	43.698468786808
H1	43.7573616018846
H1	43.7573616018846
H1	43.698468786808
H1	43.698468786808
H1	43.7573616018846
H1	43.7573616018846
H1	43.9340400471143
H1	43.3451118963486
H1	43.4628975265018
H1	43.3451118963486
H1	43.3451118963486
H1	43.4040047114252
H1	43.4040047114252
H1	43.3451118963486
H1	43.2862190812721
H1	43.4040047114252
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.3451118963486
H1	43.2862190812721
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.4040047114252
H1	43.3451118963486
H1	43.2862190812721
H1	43.2273262661955
H1	43.2273262661955
H1	43.2273262661955
H1	43.698468786808
H1	43.5217903415783
H1	43.5217903415783
H1	43.6395759717314
H1	43.5217903415783
H1	43.6395759717314
H1	43.698468786808
H1	43.698468786808
H1	43.5806831566549
H1	43.8162544169611
H1	43.6395759717314
H1	43.7722419928826
H1	43.9393939393939
H1	43.9393939393939
H1	43.9393939393939
H1	43.9393939393939
H1	43.9393939393939
H1	43.9393939393939
H1	43.9393939393939
H1	43.8787878787879
H1	43.6395759717314
H1	44.1696113074205
H1	44.1696113074205
H1	44.1107184923439
H1	44.4640753828033
H1	44.4640753828033
H1	44.4640753828033
H1	44.4640753828033
H1	44.4640753828033
H1	44.4640753828033
H1	44.4640753828033
H1	43.7573616018846
H1	43.5217903415783
H1	43.5217903415783
H1	43.0506478209658
H1	42.8150765606596
H1	42.8150765606596
H1	42.8150765606596
H1	42.8150765606596
H1	42.9917550058893
H1	42.8739693757362
H1	43.1095406360424
H1	43.2273262661955
H1	43.2273262661955
H1	42.0494699646643
H1	42.4028268551237
H1	42.5206124852768
H1	42.5206124852768
H1	42.5206124852768
H1	42.756183745583
H1	42.756183745583
H1	42.756183745583
H1	42.8150765606596
H1	42.4028268551237
H1	42.5206124852768
H1	42.6383981154299
H1	42.6383981154299
H2	43.2384341637011
H2	43.2384341637011
H2	43.2977461447212
H2	42.4080664294187
H2	42.1115065243179
H2	42.5860023724792
H2	42.3487544483986
H2	42.3487544483986
H2	42.2894424673784
H2	42.2894424673784
H2	42.2894424673784
H2	42.3487544483986
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	41.7556346381969
H2	41.7556346381969
H2	42.2301304863582
H2	42.3487544483986
H2	42.3487544483986
H2	42.4080664294187
H2	41.7556346381969
H2	41.7556346381969
H2	42.1115065243179
H2	42.1115065243179
H2	41.7556346381969
H2	42.0833333333333
H2	41.9928825622776
H2	41.9928825622776
H2	41.9928825622776
H2	41.9928825622776
H2	41.9928825622776
H2	42.5266903914591
H2	42.5266903914591
H2	42.5266903914591
H2	42.5266903914591
H2	42.5266903914591
H2	42.5266903914591
H2	42.5266903914591
H2	42.1115065243179
H2	42.1115065243179
H2	43.1791221826809
H2	42.7046263345196
H2	42.7046263345196
H2	42.7046263345196
H2	41.5183867141163
H2	42.2894424673784
H2	42.1708185053381
H2	41.6963226571768
H2	41.8149466192171
H2	41.9335705812574
H2	41.6963226571768
H2	41.7556346381969
H2	41.8742586002372
H2	41.5183867141163
H2	41.8742586002372
H2	41.4590747330961
H2	41.3997627520759
H2	41.2811387900356
H2	41.2811387900356
H2	41.2811387900356
H2	41.2811387900356
H2	41.6963226571768
H2	41.6963226571768
H2	42.1115065243179
H2	42.2301304863582
H2	41.5183867141163
H2	41.3404507710558
H2	41.3404507710558
H2	41.4590747330961
H2	41.3404507710558
H2	41.5776986951364
H2	41.6370106761566
H2	42.5266903914591
H2	41.7556346381969
H2	41.8149466192171
H2	41.1032028469751
H2	41.6370106761566
H2	41.2218268090154
H2	41.2811387900356
H2	41.3404507710558
H2	41.9928825622776
H2	42.0521945432977
H2	41.9335705812574
H2	41.9335705812574
H2	41.8742586002372
H2	42.0521945432977
H2	41.8149466192171
H2	41.8149466192171
H2	41.9928825622776
H2	41.9335705812574
H2	41.8742586002372
H2	41.8742586002372
H2	41.9335705812574
H2	41.8149466192171
H2	41.8742586002372
H2	41.8742586002372
H2	42.3487544483986
H2	42.2301304863582
H2	42.0521945432977
H2	42.1115065243179
H2	42.1708185053381
H2	41.8742586002372
H2	41.8742586002372
H2	41.9335705812574
H2	41.5776986951364
H2	41.5183867141163
H2	41.6963226571768
H2	41.6963226571768
H2	41.6370106761566
H2	41.5776986951364
H2	41.6370106761566
H2	41.6370106761566
H2	41.6370106761566
H2	41.6963226571768
H2	41.0438908659549
H2	41.2811387900356
H2	41.2811387900356
H2	41.3997627520759
H2	41.9928825622776
H2	42.2301304863582
H2	42.2301304863582
H2	42.1115065243179
H2	42.397137745975
H2	42.4077434966727
H2	42.1708185053381
H2	42.1115065243179
H2	42.2894424673784
H2	42.0521945432977
H2	42.2301304863582
H2	42.2301304863582
H2	42.0083184789067
H2	42.3054070112894
H2	41.6370106761566
H2	41.9335705812574
H2	41.9335705812574
H2	41.8742586002372
H2	42.8825622775801
H2	42.6453143534994
H2	42.5266903914591
H2	42.5266903914591
H2	42.0521945432977
H2	41.8149466192171
H2	41.9928825622776
H2	41.9928825622776
H2	41.5183867141163
H2	41.3997627520759
H2	42.1115065243179
H2	42.1115065243179
H2	42.1115065243179
H2	41.6963226571768
H2	41.6963226571768
H2	41.6963226571768
H2	41.8742586002372
H2	42.1115065243179
H2	42.1115065243179
H2	42.3487544483986
H2	42.2301304863582
H2	42.1115065243179
H2	42.1115065243179
H2	42.1115065243179
H2	42.0521945432977
H2	41.6963226571768
H2	42.5860023724792
H2	42.4080664294187
H2	42.6453143534994
H2	42.7639383155397
H2	42.7046263345196
H2	42.6453143534994
H2	42.6453143534994
H2	42.7046263345196
H2	42.6453143534994
H2	42.6453143534994
H2	42.6453143534994
H2	42.3487544483986
H2	42.1115065243179
H2	42.4673784104389
H2	42.4673784104389
H2	42.5266903914591
H2	42.5266903914591
H2	42.4080664294187
H2	42.4673784104389
H2	42.4673784104389
H2	42.4673784104389
H2	42.5266903914591
H2	42.0521945432977
H2	42.1115065243179
H2	42.1115065243179
H2	41.9335705812574
H2	41.8742586002372
H2	41.8742586002372
H2	41.8742586002372
H2	41.9335705812574
H2	41.7556346381969
H2	41.5776986951364
H2	41.5183867141163
H2	41.4590747330961
H2	42.2894424673784
H2	41.7556346381969
H2	41.9928825622776
H2	42.3487544483986
H2	42.8825622775801
H2	42.7639383155397
H2	42.1708185053381
H2	42.3487544483986
H2	41.8742586002372
H2	41.8742586002372
H2	41.6370106761566
H2	41.3997627520759
H2	41.4590747330961
H2	41.9335705812574
H2	41.7556346381969
H2	41.8149466192171
H2	41.0438908659549
H2	41.5776986951364
H2	42.4080664294187
H2	42.4080664294187
H2	42.4673784104389
H2	42.2894424673784
H2	42.3487544483986
H2	42.1115065243179
H2	42.4673784104389
H2	42.2894424673784
H2	42.2894424673784
H2	42.2894424673784
H2	42.2301304863582
H2	42.3487544483986
H2	42.3487544483986
H2	42.2894424673784
H2	42.2894424673784
H2	42.3487544483986
H2	42.2894424673784
H2	42.3487544483986
H2	42.4080664294187
H2	42.2894424673784
H2	42.4080664294187
H2	42.4673784104389
H2	42.3487544483986
H2	42.4673784104389
H2	42.4080664294187
H2	42.4080664294187
H2	42.4080664294187
H2	42.4080664294187
H2	42.4080664294187
H2	42.4080664294187
H2	42.2301304863582
H2	42.2301304863582
H2	42.1115065243179
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.2301304863582
H2	42.1708185053381
H2	42.1708185053381
H2	42.1708185053381
H2	42.1115065243179
H2	42.1115065243179
H2	42.1115065243179
H2	41.8149466192171
H2	41.6963226571768
H2	41.6963226571768
H2	41.6963226571768
H2	41.8149466192171
H2	41.8149466192171
H2	41.7556346381969
H2	41.8149466192171
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	41.6370106761566
H2	41.6370106761566
H2	41.8149466192171
H2	41.8742586002372
H2	41.3997627520759
H2	41.8149466192171
H2	41.9335705812574
H2	42.4673784104389
H2	42.6453143534994
H2	42.4080664294187
H2	42.6453143534994
H2	42.6453143534994
H2	42.7046263345196
H2	42.6453143534994
H2	42.9418742586002
H2	42.6453143534994
H2	42.6453143534994
H2	42.1115065243179
H2	41.9335705812574
H2	42.0521945432977
H2	42.7639383155397
H2	42.4673784104389
H2	42.4673784104389
H2	42.3487544483986
H2	42.5266903914591
H2	42.8825622775801
H2	42.8825622775801
H2	42.9418742586002
H2	42.5860023724792
H2	42.7639383155397
H2	42.6453143534994
H2	42.7639383155397
H2	42.2894424673784
H2	43.0011862396204
H2	43.0011862396204
H2	42.9418742586002
H2	41.8149466192171
H2	41.2218268090154
H2	41.2218268090154
H2	41.1625148279953
H2	40.8066429418743
H2	40.8066429418743
H2	40.7473309608541
H2	40.6880189798339
H2	40.6880189798339
H2	40.7473309608541
H2	40.7473309608541
H2	41.2811387900356
H2	41.3404507710558
H2	41.6963226571768
H2	41.6963226571768
H2	41.6963226571768
H2	41.6963226571768
H2	41.8149466192171
H2	41.7556346381969
H2	41.7556346381969
H2	41.7556346381969
H2	40.5693950177936
H2	40.5693950177936
H2	40.5693950177936
H2	40.6880189798339
H2	40.6287069988138
H2	40.2728351126928
H2	40.3914590747331
H2	41.3404507710558
H2	40.6287069988138
H2	40.6287069988138
H2	40.1542111506524
H2	40.1542111506524
H2	40.1542111506524
H2	41.0438908659549
H2	40.9845788849348
H2	41.0438908659549
H2	40.8659549228944
H2	41.0438908659549
H2	41.3404507710558
H2	41.3404507710558
H2	41.3404507710558
H2	41.0438908659549
H2	41.0438908659549
H2	41.8149466192171
H2	41.6963226571768
H2	41.3997627520759
H2	41.3997627520759
H2	41.3997627520759
H2	41.5183867141163
H2	41.5183867141163
H2	41.7556346381969
H2	41.7556346381969
H2	41.6370106761566
H2	41.6370106761566
H2	41.6370106761566
H2	42.0521945432977
H2	42.0521945432977
H2	41.9335705812574
H2	41.9928825622776
H2	42.0521945432977
H2	41.9335705812574
H2	41.9928825622776
H2	42.1708185053381
H2	42.1708185053381
H2	41.8742586002372
